seqid	len	gc	cov_pa61-scaffolds.fa.ERR138445.bowtie2.sorted.bam	cov_pa61-scaffolds.fa.ERR138446.bowtie2.sorted.bam	taxlevel_species	taxlevel_order	taxlevel_phylum	taxlevel_superkingdom
51138	121	0.396694214876033	2129.57851239673	1072.24793388431	Not annotated	Not annotated	Not annotated	Not annotated
25426	68	0.308823529411765	10.6764705882353	3.97058823529412	Not annotated	Not annotated	Not annotated	Not annotated
235513	61	0.491803278688525	35.7049180327869	29.8688524590164	Not annotated	Not annotated	Not annotated	Not annotated
125243	91	0.395604395604396	50.3296703296704	52.6703296703297	Not annotated	Not annotated	Not annotated	Not annotated
294549	69	0.420289855072464	108.898550724638	56.6811594202899	Not annotated	Not annotated	Not annotated	Not annotated
292869	82	0.51219512195122	31.8536585365854	21.5487804878049	Not annotated	Not annotated	Not annotated	Not annotated
71373	71	0.464788732394366	11.2816901408451	28.9859154929577	Not annotated	Not annotated	Not annotated	Not annotated
206345	67	0.343283582089552	22.0746268656717	10.4925373134328	Not annotated	Not annotated	Not annotated	Not annotated
349075	16917	0.406322188449848	82.9220310929856	42.1159780102883	Not annotated	Not annotated	Not annotated	Not annotated
283446	108	0.351851851851852	39.9259259259259	17.8333333333333	Not annotated	Not annotated	Not annotated	Not annotated
151249	191	0.418848167539267	35.9685863874346	23.565445026178	Not annotated	Not annotated	Not annotated	Not annotated
99337	66	0.348484848484849	21.6515151515152	14.3484848484848	Not annotated	Not annotated	Not annotated	Not annotated
15741	61	0.508196721311475	18.4426229508197	12.1803278688525	Not annotated	Not annotated	Not annotated	Not annotated
293046	121	0.504132231404959	59.694214876033	27.504132231405	Not annotated	Not annotated	Not annotated	Not annotated
220025	121	0.454545454545455	184.876033057851	87	Not annotated	Not annotated	Not annotated	Not annotated
142472	121	0.56198347107438	202.685950413223	127.181818181818	Not annotated	Not annotated	Not annotated	Not annotated
79085	61	0.491803278688525	36.6885245901639	26.0655737704918	Not annotated	Not annotated	Not annotated	Not annotated
76121	10308	0.449553744664338	125.243791230121	57.9263678696197	Caenorhabditis elegans	Rhabditida	Nematoda	Eukaryota
75935	70	0.585714285714286	49.7	27.4857142857143	Not annotated	Not annotated	Not annotated	Not annotated
42636	98	0.438775510204082	1094.22448979592	639.499999999994	Caenorhabditis sp. 5 KK-2011	Rhabditida	Nematoda	Eukaryota
183516	118	0.457627118644068	25.5593220338983	15.1186440677966	Not annotated	Not annotated	Not annotated	Not annotated
152773	82	0.365853658536585	23.6585365853659	4.5609756097561	Not annotated	Not annotated	Not annotated	Not annotated
85841	72	0.430555555555556	0.625	0.513888888888889	Not annotated	Not annotated	Not annotated	Not annotated
233652	69	0.405797101449275	26.3623188405797	10.6376811594203	Not annotated	Not annotated	Not annotated	Not annotated
115987	82	0.560975609756098	12.2804878048781	11.1707317073171	Not annotated	Not annotated	Not annotated	Not annotated
282337	74	0.513513513513513	21.5810810810811	24.7972972972973	Not annotated	Not annotated	Not annotated	Not annotated
154995	62	0.580645161290323	0	0	Not annotated	Not annotated	Not annotated	Not annotated
143625	68	0.573529411764706	39.1911764705882	21.2352941176471	Not annotated	Not annotated	Not annotated	Not annotated
199772	79	0.430379746835443	711.40506329114	492.974683544304	Not annotated	Not annotated	Not annotated	Not annotated
219560	64	0.453125	2.46875	4	Not annotated	Not annotated	Not annotated	Not annotated
85904	62	0.516129032258065	9.96774193548387	5.87096774193548	Not annotated	Not annotated	Not annotated	Not annotated
222373	72	0.597222222222222	16.0416666666667	12.8472222222222	Not annotated	Not annotated	Not annotated	Not annotated
89028	65	0.507692307692308	57.7230769230769	45.3076923076923	Not annotated	Not annotated	Not annotated	Not annotated
96121	69	0.463768115942029	18.9130434782609	6.89855072463768	Not annotated	Not annotated	Not annotated	Not annotated
29828	63	0.603174603174603	1.74603174603175	0	Not annotated	Not annotated	Not annotated	Not annotated
175646	100	0.42	194.76	128.99	Not annotated	Not annotated	Not annotated	Not annotated
114636	104	0.442307692307692	304.374999999999	208.211538461538	Not annotated	Not annotated	Not annotated	Not annotated
112220	69	0.405797101449275	35.9275362318841	20.7971014492754	Not annotated	Not annotated	Not annotated	Not annotated
16037	78	0.551282051282051	155.012820512821	119.128205128205	Not annotated	Not annotated	Not annotated	Not annotated
223292	303	0.33993399339934	14.7029702970297	7.13531353135313	Not annotated	Not annotated	Not annotated	Not annotated
40999	105	0.428571428571429	6.57142857142857	1.92380952380952	Not annotated	Not annotated	Not annotated	Not annotated
202646	61	0.491803278688525	29.4098360655738	23.5573770491803	Not annotated	Not annotated	Not annotated	Not annotated
142675	69	0.420289855072464	63.2898550724638	34.0434782608696	Not annotated	Not annotated	Not annotated	Not annotated
164474	121	0.429752066115702	692.173553719017	441.082644628102	Not annotated	Not annotated	Not annotated	Not annotated
198150	121	0.512396694214876	70.900826446281	33.8512396694215	Not annotated	Not annotated	Not annotated	Not annotated
81121	112	0.5	202.214285714286	102.428571428571	Not annotated	Not annotated	Not annotated	Not annotated
93413	79	0.481012658227848	142.481012658228	80.8987341772152	Not annotated	Not annotated	Not annotated	Not annotated
206272	62	0.532258064516129	20.1290322580645	10.5483870967742	Not annotated	Not annotated	Not annotated	Not annotated
344159	9832	0.388176638176638	70.8826281529738	33.2127746135078	Caenorhabditis sp. 5 sensu Sudhaus & Kiontke (2007)	Rhabditida	Nematoda	Eukaryota
59237	64	0.546875	26.109375	31.546875	Not annotated	Not annotated	Not annotated	Not annotated
250863	121	0.487603305785124	175.768595041322	122.528925619835	Not annotated	Not annotated	Not annotated	Not annotated
272146	69	0.449275362318841	81.3333333333334	59.3333333333333	Not annotated	Not annotated	Not annotated	Not annotated
339939	751	0.417333333333333	53.2649800266313	18.5579227696405	Not annotated	Not annotated	Not annotated	Not annotated
260337	64	0.625	2.96875	11.6875	Not annotated	Not annotated	Not annotated	Not annotated
156272	72	0.375	7.76388888888889	2.13888888888889	Not annotated	Not annotated	Not annotated	Not annotated
30753	127	0.748031496062992	11.3543307086614	3.91338582677165	Not annotated	Not annotated	Not annotated	Not annotated
141556	62	0.5	2.41935483870968	0.854838709677419	Not annotated	Not annotated	Not annotated	Not annotated
99772	121	0.388429752066116	45.305785123967	23.3057851239669	Not annotated	Not annotated	Not annotated	Not annotated
202099	67	0.567164179104478	38.5074626865672	26.955223880597	Not annotated	Not annotated	Not annotated	Not annotated
326159	80	0.4625	16.65	11.0875	Not annotated	Not annotated	Not annotated	Not annotated
345270	31624	0.395680495825955	117.283487224875	62.7458259549645	Caenorhabditis elegans	Rhabditida	Nematoda	Eukaryota
127198	82	0.609756097560976	22.7195121951219	24.1463414634146	Not annotated	Not annotated	Not annotated	Not annotated
9401	120	0.45	122.916666666667	86.4583333333333	Not annotated	Not annotated	Not annotated	Not annotated
130288	104	0.413461538461538	36.375	21.8173076923077	Not annotated	Not annotated	Not annotated	Not annotated
311958	2731	0.539362870743317	10.9879165140974	7.51080190406445	Not annotated	Not annotated	Not annotated	Not annotated
191331	121	0.59504132231405	1357.7272727273	753.024793388437	Caenorhabditis sp. 5 KK-2011	Rhabditida	Nematoda	Eukaryota
68856	63	0.619047619047619	1.82539682539683	2.9047619047619	Not annotated	Not annotated	Not annotated	Not annotated
241122	70	0.328571428571429	0	0.985714285714286	Not annotated	Not annotated	Not annotated	Not annotated
337437	7000	0.650998993819175	13.347857142857	9.82442857142855	Pseudomonas stutzeri	Pseudomonadales	Proteobacteria	Bacteria
160263	67	0.611940298507463	8.49253731343284	3.50746268656716	Not annotated	Not annotated	Not annotated	Not annotated
234649	69	0.463768115942029	17.9710144927536	16.8985507246377	Not annotated	Not annotated	Not annotated	Not annotated
194110	66	0.590909090909091	97.5303030303031	47.3030303030303	Not annotated	Not annotated	Not annotated	Not annotated
255805	3415	0.342020497803807	70.7792093704215	33.6436310395305	Caenorhabditis remanei	Rhabditida	Nematoda	Eukaryota
250732	63	0.301587301587302	12.7777777777778	7.38095238095238	Not annotated	Not annotated	Not annotated	Not annotated
99731	67	0.238805970149254	29.5820895522388	9.28358208955224	Not annotated	Not annotated	Not annotated	Not annotated
212096	62	0.387096774193548	6.7258064516129	8.08064516129032	Not annotated	Not annotated	Not annotated	Not annotated
167690	62	0.467741935483871	20.0483870967742	7.24193548387097	Not annotated	Not annotated	Not annotated	Not annotated
113285	111	0.441441441441441	146.864864864865	113.855855855856	Not annotated	Not annotated	Not annotated	Not annotated
31193	82	0.51219512195122	216.353658536585	299.70731707317	Not annotated	Not annotated	Not annotated	Not annotated
343029	102156	0.390402913191589	112.171384940726	59.3382963311134	Caenorhabditis remanei	Rhabditida	Nematoda	Eukaryota
180621	66	0.560606060606061	16.3333333333333	12.1212121212121	Not annotated	Not annotated	Not annotated	Not annotated
60255	71	0.492957746478873	13	18.5070422535211	Not annotated	Not annotated	Not annotated	Not annotated
347352	35313	0.383789449827186	81.2627077846662	41.4821737037374	Not annotated	Not annotated	Not annotated	Not annotated
341946	5156	0.363847944142746	69.193173002323	33.8087664856482	Not annotated	Not annotated	Not annotated	Not annotated
242332	109	0.55045871559633	416.211009174311	334.055045871559	Not annotated	Not annotated	Not annotated	Not annotated
210613	85	0.458823529411765	342.647058823529	257.8	Not annotated	Not annotated	Not annotated	Not annotated
150590	107	0.485981308411215	198.663551401869	187.121495327103	Not annotated	Not annotated	Not annotated	Not annotated
48601	64	0.40625	63.71875	24.90625	Not annotated	Not annotated	Not annotated	Not annotated
296812	79	0.518987341772152	41.2151898734177	37.5189873417721	Not annotated	Not annotated	Not annotated	Not annotated
252103	88	0.511363636363636	1.53409090909091	0.931818181818182	Caenorhabditis sp. 5 KK-2011	Rhabditida	Nematoda	Eukaryota
150703	115	0.234782608695652	25.8608695652174	16.9913043478261	Not annotated	Not annotated	Not annotated	Not annotated
347025	23878	0.356870628638439	61.378591171774	29.0740011726245	Caenorhabditis remanei	Rhabditida	Nematoda	Eukaryota
280011	67	0.373134328358209	42.7164179104478	31.4626865671642	Not annotated	Not annotated	Not annotated	Not annotated
156854	64	0.546875	16.65625	13.09375	Not annotated	Not annotated	Not annotated	Not annotated
338091	7145	0.40111966410077	96.8916724982646	51.7386983904866	Not annotated	Not annotated	Not annotated	Not annotated
287858	183	0.431693989071038	51.5464480874317	19.1311475409836	Not annotated	Not annotated	Not annotated	Not annotated
288011	67	0.432835820895522	268.313432835821	163.462686567164	Not annotated	Not annotated	Not annotated	Not annotated
10414	61	0.311475409836066	5.9672131147541	3.78688524590164	Not annotated	Not annotated	Not annotated	Not annotated
155509	94	0.382978723404255	12.1595744680851	9.32978723404255	Not annotated	Not annotated	Not annotated	Not annotated
283319	122	0.336065573770492	172.5	81.9262295081967	Not annotated	Not annotated	Not annotated	Not annotated
177463	96	0.427083333333333	3.88541666666667	1.59375	Not annotated	Not annotated	Not annotated	Not annotated
67478	114	0.447368421052632	70.280701754386	23.1315789473684	Not annotated	Not annotated	Not annotated	Not annotated
299785	65	0.461538461538462	429.646153846154	332.753846153846	Not annotated	Not annotated	Not annotated	Not annotated
30319	63	0.380952380952381	4.96825396825397	17.1746031746032	Not annotated	Not annotated	Not annotated	Not annotated
347745	11146	0.415579540122008	81.4791853579743	45.2459178180505	Not annotated	Not annotated	Not annotated	Not annotated
69293	64	0.421875	11.359375	2	Not annotated	Not annotated	Not annotated	Not annotated
202439	73	0.493150684931507	81.6712328767123	72.9178082191781	Not annotated	Not annotated	Not annotated	Not annotated
24471	121	0.487603305785124	34.0661157024793	16.396694214876	Not annotated	Not annotated	Not annotated	Not annotated
164103	68	0.323529411764706	20.9264705882353	13.0294117647059	Not annotated	Not annotated	Not annotated	Not annotated
23632	121	0.388429752066116	982.859504132247	626.545454545459	Not annotated	Not annotated	Not annotated	Not annotated
303425	67	0.402985074626866	41.3432835820895	28.7014925373134	Not annotated	Not annotated	Not annotated	Not annotated
211079	114	0.403508771929825	80.4912280701755	62.1140350877193	Not annotated	Not annotated	Not annotated	Not annotated
162349	73	0.273972602739726	138.561643835617	86.1232876712329	Not annotated	Not annotated	Not annotated	Not annotated
43152	67	0.537313432835821	50.910447761194	39.3582089552239	Not annotated	Not annotated	Not annotated	Not annotated
181767	66	0.46969696969697	268.621212121213	131.833333333334	Not annotated	Not annotated	Not annotated	Not annotated
202896	64	0.484375	181	177.421875	Not annotated	Not annotated	Not annotated	Not annotated
162103	138	0.36231884057971	45.2391304347826	26.7971014492754	Not annotated	Not annotated	Not annotated	Not annotated
132976	121	0.429752066115702	26	5.8099173553719	Not annotated	Not annotated	Not annotated	Not annotated
88315	121	0.528925619834711	862.049586776868	608.991735537194	Not annotated	Not annotated	Not annotated	Not annotated
345090	2463	0.422249289484369	92.8067397482766	46.4328055217219	Not annotated	Not annotated	Not annotated	Not annotated
289263	75	0.52	191.133333333333	136.266666666667	Not annotated	Not annotated	Not annotated	Not annotated
77910	70	0.428571428571429	8.8	9.21428571428571	Not annotated	Not annotated	Not annotated	Not annotated
39383	121	0.363636363636364	12.6611570247934	4.90909090909091	Not annotated	Not annotated	Not annotated	Not annotated
347279	12854	0.403376380893107	97.7937606970723	48.4484207250667	Caenorhabditis briggsae	Rhabditida	Nematoda	Eukaryota
156250	121	0.43801652892562	148.710743801653	107.760330578512	Not annotated	Not annotated	Not annotated	Not annotated
118149	102	0.5	120.627450980392	78.5392156862745	Not annotated	Not annotated	Not annotated	Not annotated
36679	62	0.532258064516129	15.2258064516129	9.53225806451613	Not annotated	Not annotated	Not annotated	Not annotated
147211	75	0.546666666666667	13.4666666666667	4.49333333333333	Not annotated	Not annotated	Not annotated	Not annotated
115793	1035	0.344927536231884	29.7082125603863	12.1285024154589	Not annotated	Not annotated	Not annotated	Not annotated
17742	3999	0.350837709427357	30.1640410102521	11.8509627406852	Caenorhabditis briggsae	Rhabditida	Nematoda	Eukaryota
317944	71	0.422535211267606	109.676056338028	79.5633802816901	Not annotated	Not annotated	Not annotated	Not annotated
226602	63	0.523809523809524	5	4.12698412698413	Caenorhabditis sp. 5 KK-2011	Rhabditida	Nematoda	Eukaryota
271900	72	0.430555555555556	0.652777777777778	0	Not annotated	Not annotated	Not annotated	Not annotated
337748	5266	0.395176604633498	99.8712495252525	49.1855298139005	Caenorhabditis sp. 5 sensu Sudhaus & Kiontke (2007)	Rhabditida	Nematoda	Eukaryota
149961	61	0.442622950819672	38.672131147541	40.983606557377	Not annotated	Not annotated	Not annotated	Not annotated
85999	62	0.483870967741935	7.43548387096774	2.17741935483871	Not annotated	Not annotated	Not annotated	Not annotated
255562	97	0.381443298969072	320.515463917525	214.762886597938	Not annotated	Not annotated	Not annotated	Not annotated
154231	61	0.442622950819672	3.95081967213115	7	Not annotated	Not annotated	Not annotated	Not annotated
337538	20876	0.372006131442805	99.0486204253407	51.6297183368378	Not annotated	Not annotated	Not annotated	Not annotated
222689	67	0.328358208955224	7.26865671641791	6.16417910447761	Not annotated	Not annotated	Not annotated	Not annotated
153374	122	0.713114754098361	10.5491803278689	10.0245901639344	Microbacterium testaceum	Actinomycetales	Actinobacteria	Bacteria
109266	5333	0.3647102943934	42.4117757359834	17.1888243015188	Caenorhabditis briggsae	Rhabditida	Nematoda	Eukaryota
12692	67	0.358208955223881	22.134328358209	12.5074626865672	Not annotated	Not annotated	Not annotated	Not annotated
216058	121	0.413223140495868	1090.98347107439	916.008264462816	Not annotated	Not annotated	Not annotated	Not annotated
285558	61	0.60655737704918	14.0327868852459	12.5409836065574	Not annotated	Not annotated	Not annotated	Not annotated
279954	102	0.470588235294118	15.0588235294118	18.2352941176471	Caenorhabditis elegans	Rhabditida	Nematoda	Eukaryota
114260	78	0.346153846153846	11.5128205128205	10.5128205128205	Not annotated	Not annotated	Not annotated	Not annotated
283653	82	0.475609756097561	156.719512195122	128.268292682927	Not annotated	Not annotated	Not annotated	Not annotated
186493	75	0.386666666666667	31.9466666666667	48.32	Not annotated	Not annotated	Not annotated	Not annotated
339672	5195	0.4026599845798	67.366506256015	30.8827718960536	Not annotated	Not annotated	Not annotated	Not annotated
325325	80	0.475	47.925	29.625	Not annotated	Not annotated	Not annotated	Not annotated
213727	79	0.632911392405063	58.253164556962	51.3924050632912	Not annotated	Not annotated	Not annotated	Not annotated
174794	77	0.415584415584416	4.7012987012987	6.37662337662338	Not annotated	Not annotated	Not annotated	Not annotated
141697	86	0.465116279069767	2.65116279069767	1.63953488372093	Caenorhabditis sp. 5 KK-2011	Rhabditida	Nematoda	Eukaryota
125783	94	0.48936170212766	254.340425531915	192.861702127659	Not annotated	Not annotated	Not annotated	Not annotated
86559	108	0.435185185185185	215.888888888889	122.157407407407	Not annotated	Not annotated	Not annotated	Not annotated
19897	122	0.319672131147541	19.5491803278688	14.8114754098361	Not annotated	Not annotated	Not annotated	Not annotated
221892	63	0.476190476190476	128.904761904762	71.3809523809524	Not annotated	Not annotated	Not annotated	Not annotated
58415	121	0.487603305785124	715.63636363637	467.289256198349	Not annotated	Not annotated	Not annotated	Not annotated
307745	73	0.36986301369863	9.87671232876712	6.06849315068493	Not annotated	Not annotated	Not annotated	Not annotated
108161	67	0.402985074626866	7.1044776119403	9.19402985074627	Not annotated	Not annotated	Not annotated	Not annotated
239012	64	0.390625	4.734375	8.546875	Not annotated	Not annotated	Not annotated	Not annotated
227746	68	0.279411764705882	1.57352941176471	0	Not annotated	Not annotated	Not annotated	Not annotated
325380	62	0.483870967741935	74.016129032258	74.7903225806452	Not annotated	Not annotated	Not annotated	Not annotated
204798	121	0.40495867768595	2382.41322314055	938.892561983484	Not annotated	Not annotated	Not annotated	Not annotated
194634	62	0.451612903225806	41.1129032258064	20.4354838709677	Not annotated	Not annotated	Not annotated	Not annotated
85723	73	0.479452054794521	0.931506849315068	0.958904109589041	Not annotated	Not annotated	Not annotated	Not annotated
70327	65	0.507692307692308	0.584615384615385	0.876923076923077	Not annotated	Not annotated	Not annotated	Not annotated
285247	67	0.522388059701492	43.1194029850746	26.8805970149254	Not annotated	Not annotated	Not annotated	Not annotated
187815	746	0.631367292225201	11.387399463807	7.71313672922252	Not annotated	Not annotated	Not annotated	Not annotated
341858	51639	0.390363872267085	110.928716667657	60.3319971339673	Caenorhabditis briggsae	Rhabditida	Nematoda	Eukaryota
344648	6032	0.359250663129974	59.4733090185628	30.6152188328915	Not annotated	Not annotated	Not annotated	Not annotated
110121	83	0.373493975903614	6.8433734939759	6.8433734939759	Not annotated	Not annotated	Not annotated	Not annotated
18577	63	0.587301587301587	5.58730158730159	7.46031746031746	Not annotated	Not annotated	Not annotated	Not annotated
276006	73	0.36986301369863	817.671232876708	472.315068493149	Not annotated	Not annotated	Not annotated	Not annotated
318733	66	0.272727272727273	4.93939393939394	2.16666666666667	Not annotated	Not annotated	Not annotated	Not annotated
334831	5079	0.400551398188263	91.5768852136327	45.9257727899208	Caenorhabditis sp. 5 sensu Sudhaus & Kiontke (2007)	Rhabditida	Nematoda	Eukaryota
335356	2898	0.405797101449275	100.860248447207	48.1400966183582	Not annotated	Not annotated	Not annotated	Not annotated
62114	63	0.412698412698413	45.4603174603174	20.6825396825397	Not annotated	Not annotated	Not annotated	Not annotated
120686	121	0.710743801652893	1.32231404958678	2.83471074380165	Not annotated	Not annotated	Not annotated	Not annotated
168055	121	0.578512396694215	64.5206611570248	32.8181818181818	Caenorhabditis elegans	Rhabditida	Nematoda	Eukaryota
65031	62	0.467741935483871	4.29032258064516	0.983870967741935	Not annotated	Not annotated	Not annotated	Not annotated
45350	76	0.447368421052632	114.552631578947	78.5657894736842	Not annotated	Not annotated	Not annotated	Not annotated
1155	64	0.5	12.359375	8.5	Not annotated	Not annotated	Not annotated	Not annotated
170992	63	0.523809523809524	341.174603174604	229.095238095238	Not annotated	Not annotated	Not annotated	Not annotated
145683	96	0.5625	183.302083333333	164.604166666667	Not annotated	Not annotated	Not annotated	Not annotated
62848	69	0.550724637681159	39.6231884057971	32.3333333333333	Not annotated	Not annotated	Not annotated	Not annotated
258705	140	0.407142857142857	68.7357142857143	44.8714285714286	Not annotated	Not annotated	Not annotated	Not annotated
284197	78	0.474358974358974	43.3589743589744	26.474358974359	Not annotated	Not annotated	Not annotated	Not annotated
282274	86	0.593023255813954	211.860465116279	378.372093023255	Not annotated	Not annotated	Not annotated	Not annotated
234429	81	0.62962962962963	406.25925925926	139.358024691358	Not annotated	Not annotated	Not annotated	Not annotated
190761	61	0.377049180327869	1.63934426229508	1.78688524590164	Not annotated	Not annotated	Not annotated	Not annotated
223634	121	0.586776859504132	66.0909090909091	45.8595041322314	Not annotated	Not annotated	Not annotated	Not annotated
254765	62	0.483870967741935	11.7741935483871	3	Not annotated	Not annotated	Not annotated	Not annotated
234334	61	0.655737704918033	3.70491803278689	1.77049180327869	Not annotated	Not annotated	Not annotated	Not annotated
110694	21213	0.405034648564559	107.789940131038	55.1191722057187	Caenorhabditis briggsae	Rhabditida	Nematoda	Eukaryota
249992	98	0.612244897959184	219.867346938776	153.102040816327	Not annotated	Not annotated	Not annotated	Not annotated
68997	62	0.419354838709677	1.98387096774194	0.935483870967742	Not annotated	Not annotated	Not annotated	Not annotated
22281	134	0.343283582089552	31.8432835820896	17.7761194029851	Not annotated	Not annotated	Not annotated	Not annotated
258474	61	0.590163934426229	173.934426229508	148.655737704918	Not annotated	Not annotated	Not annotated	Not annotated
292714	62	0.67741935483871	2.03225806451613	1.95161290322581	Not annotated	Not annotated	Not annotated	Not annotated
179833	61	0.475409836065574	32.8360655737705	28.2786885245902	Not annotated	Not annotated	Not annotated	Not annotated
48562	111	0.414414414414414	67.2702702702703	25.4504504504505	Not annotated	Not annotated	Not annotated	Not annotated
122964	61	0.508196721311475	31.9016393442623	26.3934426229508	Not annotated	Not annotated	Not annotated	Not annotated
53865	68	0.514705882352941	275.89705882353	184.132352941177	Not annotated	Not annotated	Not annotated	Not annotated
321704	70	0.314285714285714	57.8	32.7714285714286	Not annotated	Not annotated	Not annotated	Not annotated
323297	61	0.524590163934426	98.7377049180328	108.885245901639	Not annotated	Not annotated	Not annotated	Not annotated
165254	66	0.606060606060606	33.8030303030303	37.530303030303	Not annotated	Not annotated	Not annotated	Not annotated
70137	61	0.491803278688525	48.4918032786885	47.4262295081967	Not annotated	Not annotated	Not annotated	Not annotated
56140	66	0.393939393939394	20.2878787878788	10.2878787878788	Not annotated	Not annotated	Not annotated	Not annotated
152974	121	0.479338842975207	646.851239669429	345.818181818183	Not annotated	Not annotated	Not annotated	Not annotated
30907	65	0.538461538461538	54.8615384615384	40.8	Not annotated	Not annotated	Not annotated	Not annotated
18185	61	0.409836065573771	23.9180327868852	18.2459016393443	Not annotated	Not annotated	Not annotated	Not annotated
166942	188	0.49468085106383	208.829787234043	90.6648936170213	Not annotated	Not annotated	Not annotated	Not annotated
60031	73	0.424657534246575	32.0547945205479	37.8082191780822	Not annotated	Not annotated	Not annotated	Not annotated
318405	82	0.280487804878049	1.58536585365854	0	Not annotated	Not annotated	Not annotated	Not annotated
183871	86	0.418604651162791	1.23255813953488	1.13953488372093	Not annotated	Not annotated	Not annotated	Not annotated
75657	61	0.377049180327869	150.426229508197	83.5409836065573	Not annotated	Not annotated	Not annotated	Not annotated
343244	2902	0.468986905582357	216.55306685047	122.85354927636	Not annotated	Not annotated	Not annotated	Not annotated
348686	7096	0.379315831344471	78.2068771138607	38.997322435173	Not annotated	Not annotated	Not annotated	Not annotated
198688	1592	0.654522613065327	11.4893216080402	8.33479899497488	Pseudomonas stutzeri	Pseudomonadales	Proteobacteria	Bacteria
30797	94	0.329787234042553	154.148936170213	85.563829787234	Not annotated	Not annotated	Not annotated	Not annotated
268641	61	0.491803278688525	118.967213114754	124.55737704918	Not annotated	Not annotated	Not annotated	Not annotated
13069	128	0.5	68.6015625	32.125	Not annotated	Not annotated	Not annotated	Not annotated
228324	73	0.561643835616438	0	0.917808219178082	Not annotated	Not annotated	Not annotated	Not annotated
249785	61	0.508196721311475	173.491803278689	148.131147540984	Not annotated	Not annotated	Not annotated	Not annotated
177257	191	0.361256544502618	57.6649214659685	44.1204188481675	Not annotated	Not annotated	Not annotated	Not annotated
207655	106	0.594339622641509	150.943396226415	120.594339622642	Not annotated	Not annotated	Not annotated	Not annotated
337184	3845	0.417945383615085	136.666840052004	72.701950585174	Caenorhabditis remanei	Rhabditida	Nematoda	Eukaryota
145894	89	0.460674157303371	693.460674157306	433.314606741576	Not annotated	Not annotated	Not annotated	Not annotated
309698	73	0.315068493150685	0	0	Not annotated	Not annotated	Not annotated	Not annotated
79500	66	0.348484848484849	1	1	Not annotated	Not annotated	Not annotated	Not annotated
270206	82	0.402439024390244	247.231707317073	117.231707317073	Not annotated	Not annotated	Not annotated	Not annotated
43551	61	0.475409836065574	27.1147540983607	29.8360655737705	Not annotated	Not annotated	Not annotated	Not annotated
187897	110	0.436363636363636	112.345454545455	50.5818181818182	Not annotated	Not annotated	Not annotated	Not annotated
177623	62	0.419354838709677	182.790322580645	91.2903225806453	Not annotated	Not annotated	Not annotated	Not annotated
336061	8012	0.406889665501747	66.4318522216703	29.787818272592	Caenorhabditis briggsae	Rhabditida	Nematoda	Eukaryota
121195	66	0.424242424242424	32.2878787878788	19.9242424242424	Not annotated	Not annotated	Not annotated	Not annotated
19544	121	0.31404958677686	70.2148760330578	45.0578512396694	Not annotated	Not annotated	Not annotated	Not annotated
235586	121	0.479338842975207	27.7768595041322	26.5702479338843	Not annotated	Not annotated	Not annotated	Not annotated
209074	73	0.506849315068493	18.972602739726	4.31506849315068	Not annotated	Not annotated	Not annotated	Not annotated
259921	66	0.545454545454545	11.1969696969697	15.3333333333333	Not annotated	Not annotated	Not annotated	Not annotated
345938	16615	0.652158186640945	12.5439061089379	9.3611796569365	Pseudomonas aeruginosa	Pseudomonadales	Proteobacteria	Bacteria
279725	61	0.491803278688525	129.491803278688	116.344262295082	Not annotated	Not annotated	Not annotated	Not annotated
203965	242	0.409090909090909	298.640495867772	184.367768595042	Not annotated	Not annotated	Not annotated	Not annotated
213838	79	0.417721518987342	33.5696202531646	24.8987341772152	Not annotated	Not annotated	Not annotated	Not annotated
276724	62	0.435483870967742	6.06451612903226	1.93548387096774	Not annotated	Not annotated	Not annotated	Not annotated
54194	67	0.358208955223881	14.2835820895522	16.5074626865672	Not annotated	Not annotated	Not annotated	Not annotated
224556	88	0.465909090909091	0	0.806818181818182	Not annotated	Not annotated	Not annotated	Not annotated
39185	79	0.493670886075949	98.6075949367089	103.784810126582	Not annotated	Not annotated	Not annotated	Not annotated
191126	64	0.34375	23.90625	24.203125	Not annotated	Not annotated	Not annotated	Not annotated
138411	66	0.575757575757576	25.2727272727273	20.0454545454545	Not annotated	Not annotated	Not annotated	Not annotated
314456	80	0.4875	552.95	371.9875	Not annotated	Not annotated	Not annotated	Not annotated
54037	62	0.580645161290323	17.241935483871	21.4516129032258	Not annotated	Not annotated	Not annotated	Not annotated
89	190	0.252631578947368	15.6789473684211	6.2	Not annotated	Not annotated	Not annotated	Not annotated
261826	64	0.515625	40.59375	61.921875	Not annotated	Not annotated	Not annotated	Not annotated
344321	44565	0.395220464490071	91.3128464041057	44.351598788293	Caenorhabditis remanei	Rhabditida	Nematoda	Eukaryota
159173	61	0.491803278688525	68.4590163934426	55.0491803278689	Not annotated	Not annotated	Not annotated	Not annotated
333930	5074	0.412100906582578	123.233149389031	58.5415845486799	Caenorhabditis remanei	Rhabditida	Nematoda	Eukaryota
43589	121	0.347107438016529	38.8347107438017	28.4132231404959	Not annotated	Not annotated	Not annotated	Not annotated
303674	61	0.377049180327869	23.7213114754098	15.6885245901639	Not annotated	Not annotated	Not annotated	Not annotated
166298	90	0.477777777777778	17.2666666666667	3.18888888888889	Not annotated	Not annotated	Not annotated	Not annotated
11730	114	0.333333333333333	6.46491228070175	4.02631578947368	Not annotated	Not annotated	Not annotated	Not annotated
